"","dimension","group","pp_id","color","value","dimension_concept"
"31","submissive-aggressive","sighted","sighted_1","yellow",1,"submissive-aggressive-yellow"
"32","submissive-aggressive","sighted","sighted_1","green",4,"submissive-aggressive-green"
"33","submissive-aggressive","sighted","sighted_1","blue",2,"submissive-aggressive-blue"
"34","submissive-aggressive","sighted","sighted_1","purple",3,"submissive-aggressive-purple"
"35","submissive-aggressive","sighted","sighted_1","brown",5,"submissive-aggressive-brown"
"36","submissive-aggressive","sighted","sighted_1","black",7,"submissive-aggressive-black"
"37","selfless-jealous","sighted","sighted_1","white",1,"selfless-jealous-white"
"38","selfless-jealous","sighted","sighted_1","red",7,"selfless-jealous-red"
"39","selfless-jealous","sighted","sighted_1","orange",6,"selfless-jealous-orange"
"40","selfless-jealous","sighted","sighted_1","yellow",1,"selfless-jealous-yellow"
"41","selfless-jealous","sighted","sighted_1","green",2,"selfless-jealous-green"
"42","selfless-jealous","sighted","sighted_1","blue",2,"selfless-jealous-blue"
"43","selfless-jealous","sighted","sighted_1","purple",5,"selfless-jealous-purple"
"44","selfless-jealous","sighted","sighted_1","brown",3,"selfless-jealous-brown"
"45","selfless-jealous","sighted","sighted_1","black",5,"selfless-jealous-black"
"46","active-passive","sighted","sighted_1","white",3,"active-passive-white"
"47","active-passive","sighted","sighted_1","red",1,"active-passive-red"
"48","active-passive","sighted","sighted_1","orange",2,"active-passive-orange"
"49","active-passive","sighted","sighted_1","yellow",3,"active-passive-yellow"
"50","active-passive","sighted","sighted_1","green",1,"active-passive-green"
"51","active-passive","sighted","sighted_1","blue",2,"active-passive-blue"
"52","active-passive","sighted","sighted_1","purple",7,"active-passive-purple"
"53","active-passive","sighted","sighted_1","brown",5,"active-passive-brown"
"54","active-passive","sighted","sighted_1","black",6,"active-passive-black"
"55","like-dislike","sighted","sighted_1","white",4,"like-dislike-white"
"56","like-dislike","sighted","sighted_1","red",4,"like-dislike-red"
"57","like-dislike","sighted","sighted_1","orange",3,"like-dislike-orange"
"58","like-dislike","sighted","sighted_1","yellow",3,"like-dislike-yellow"
"59","like-dislike","sighted","sighted_1","green",2,"like-dislike-green"
"60","like-dislike","sighted","sighted_1","blue",1,"like-dislike-blue"
"61","like-dislike","sighted","sighted_1","purple",5,"like-dislike-purple"
"62","like-dislike","sighted","sighted_1","brown",7,"like-dislike-brown"
"63","like-dislike","sighted","sighted_1","black",6,"like-dislike-black"
"64","clean-dirty","sighted","sighted_1","white",1,"clean-dirty-white"
"65","clean-dirty","sighted","sighted_1","red",6,"clean-dirty-red"
"66","clean-dirty","sighted","sighted_1","orange",6,"clean-dirty-orange"
"67","clean-dirty","sighted","sighted_1","yellow",3,"clean-dirty-yellow"
"68","clean-dirty","sighted","sighted_1","green",4,"clean-dirty-green"
"69","clean-dirty","sighted","sighted_1","blue",2,"clean-dirty-blue"
"70","clean-dirty","sighted","sighted_1","purple",5,"clean-dirty-purple"
"71","clean-dirty","sighted","sighted_1","brown",7,"clean-dirty-brown"
"72","clean-dirty","sighted","sighted_1","black",5,"clean-dirty-black"
"73","fresh-stale","sighted","sighted_1","white",1,"fresh-stale-white"
"74","fresh-stale","sighted","sighted_1","red",4,"fresh-stale-red"
"75","fresh-stale","sighted","sighted_1","orange",2,"fresh-stale-orange"
"76","fresh-stale","sighted","sighted_1","yellow",1,"fresh-stale-yellow"
"77","fresh-stale","sighted","sighted_1","green",3,"fresh-stale-green"
"78","fresh-stale","sighted","sighted_1","blue",4,"fresh-stale-blue"
"79","fresh-stale","sighted","sighted_1","purple",4,"fresh-stale-purple"
"80","fresh-stale","sighted","sighted_1","brown",7,"fresh-stale-brown"
"81","fresh-stale","sighted","sighted_1","black",7,"fresh-stale-black"
"82","calm-angry","sighted","sighted_1","white",3,"calm-angry-white"
"83","calm-angry","sighted","sighted_1","red",7,"calm-angry-red"
"84","calm-angry","sighted","sighted_1","orange",4,"calm-angry-orange"
"85","calm-angry","sighted","sighted_1","yellow",3,"calm-angry-yellow"
"86","calm-angry","sighted","sighted_1","green",2,"calm-angry-green"
"87","calm-angry","sighted","sighted_1","blue",1,"calm-angry-blue"
"88","calm-angry","sighted","sighted_1","purple",5,"calm-angry-purple"
"89","calm-angry","sighted","sighted_1","brown",6,"calm-angry-brown"
"90","calm-angry","sighted","sighted_1","black",5,"calm-angry-black"
"91","happy-sad","sighted","sighted_1","white",5,"happy-sad-white"
"92","happy-sad","sighted","sighted_1","red",4,"happy-sad-red"
"93","happy-sad","sighted","sighted_1","orange",1,"happy-sad-orange"
"94","happy-sad","sighted","sighted_1","yellow",1,"happy-sad-yellow"
"95","happy-sad","sighted","sighted_1","green",3,"happy-sad-green"
"96","happy-sad","sighted","sighted_1","blue",6,"happy-sad-blue"
"97","happy-sad","sighted","sighted_1","purple",4,"happy-sad-purple"
"98","happy-sad","sighted","sighted_1","brown",6,"happy-sad-brown"
"99","happy-sad","sighted","sighted_1","black",7,"happy-sad-black"
"100","exciting-dull","sighted","sighted_1","white",4,"exciting-dull-white"
"101","exciting-dull","sighted","sighted_1","red",2,"exciting-dull-red"
"102","exciting-dull","sighted","sighted_1","orange",3,"exciting-dull-orange"
"103","exciting-dull","sighted","sighted_1","yellow",1,"exciting-dull-yellow"
"104","exciting-dull","sighted","sighted_1","green",5,"exciting-dull-green"
"105","exciting-dull","sighted","sighted_1","blue",2,"exciting-dull-blue"
"106","exciting-dull","sighted","sighted_1","purple",6,"exciting-dull-purple"
"107","exciting-dull","sighted","sighted_1","brown",7,"exciting-dull-brown"
"108","exciting-dull","sighted","sighted_1","black",7,"exciting-dull-black"
"109","soft-hard","sighted","sighted_1","white",1,"soft-hard-white"
"110","soft-hard","sighted","sighted_1","red",5,"soft-hard-red"
"111","soft-hard","sighted","sighted_1","orange",4,"soft-hard-orange"
"112","soft-hard","sighted","sighted_1","yellow",3,"soft-hard-yellow"
"113","soft-hard","sighted","sighted_1","green",2,"soft-hard-green"
"114","soft-hard","sighted","sighted_1","blue",2,"soft-hard-blue"
"115","soft-hard","sighted","sighted_1","purple",6,"soft-hard-purple"
"116","soft-hard","sighted","sighted_1","brown",7,"soft-hard-brown"
"117","soft-hard","sighted","sighted_1","black",7,"soft-hard-black"
"118","light-heavy","sighted","sighted_1","white",3,"light-heavy-white"
"119","light-heavy","sighted","sighted_1","red",1,"light-heavy-red"
"120","light-heavy","sighted","sighted_1","orange",3,"light-heavy-orange"
"121","light-heavy","sighted","sighted_1","yellow",2,"light-heavy-yellow"
"122","light-heavy","sighted","sighted_1","green",5,"light-heavy-green"
"123","light-heavy","sighted","sighted_1","blue",4,"light-heavy-blue"
"124","light-heavy","sighted","sighted_1","purple",7,"light-heavy-purple"
"125","light-heavy","sighted","sighted_1","brown",6,"light-heavy-brown"
"126","light-heavy","sighted","sighted_1","black",7,"light-heavy-black"
"127","relaxed-tense","sighted","sighted_1","white",2,"relaxed-tense-white"
"128","relaxed-tense","sighted","sighted_1","red",6,"relaxed-tense-red"
"129","relaxed-tense","sighted","sighted_1","orange",5,"relaxed-tense-orange"
"130","relaxed-tense","sighted","sighted_1","yellow",4,"relaxed-tense-yellow"
"131","relaxed-tense","sighted","sighted_1","green",1,"relaxed-tense-green"
"132","relaxed-tense","sighted","sighted_1","blue",2,"relaxed-tense-blue"
"133","relaxed-tense","sighted","sighted_1","purple",7,"relaxed-tense-purple"
"134","relaxed-tense","sighted","sighted_1","brown",3,"relaxed-tense-brown"
"135","relaxed-tense","sighted","sighted_1","black",3,"relaxed-tense-black"
"136","alive-dead","sighted","sighted_1","white",1,"alive-dead-white"
"137","alive-dead","sighted","sighted_1","red",4,"alive-dead-red"
"138","alive-dead","sighted","sighted_1","orange",3,"alive-dead-orange"
"139","alive-dead","sighted","sighted_1","yellow",2,"alive-dead-yellow"
"140","alive-dead","sighted","sighted_1","green",6,"alive-dead-green"
"141","alive-dead","sighted","sighted_1","blue",1,"alive-dead-blue"
"142","alive-dead","sighted","sighted_1","purple",2,"alive-dead-purple"
"143","alive-dead","sighted","sighted_1","brown",5,"alive-dead-brown"
"144","alive-dead","sighted","sighted_1","black",7,"alive-dead-black"
"145","fast-slow","sighted","sighted_1","white",5,"fast-slow-white"
"146","fast-slow","sighted","sighted_1","red",2,"fast-slow-red"
"147","fast-slow","sighted","sighted_1","orange",3,"fast-slow-orange"
"148","fast-slow","sighted","sighted_1","yellow",1,"fast-slow-yellow"
"149","fast-slow","sighted","sighted_1","green",3,"fast-slow-green"
"150","fast-slow","sighted","sighted_1","blue",4,"fast-slow-blue"
"151","fast-slow","sighted","sighted_1","purple",4,"fast-slow-purple"
"152","fast-slow","sighted","sighted_1","brown",7,"fast-slow-brown"
"153","fast-slow","sighted","sighted_1","black",6,"fast-slow-black"
"154","cold-hot","sighted","sighted_2","white",1,"cold-hot-white"
"155","cold-hot","sighted","sighted_2","red",7,"cold-hot-red"
"156","cold-hot","sighted","sighted_2","orange",7,"cold-hot-orange"
"157","cold-hot","sighted","sighted_2","yellow",7,"cold-hot-yellow"
"158","cold-hot","sighted","sighted_2","green",2,"cold-hot-green"
"159","cold-hot","sighted","sighted_2","blue",1,"cold-hot-blue"
"160","cold-hot","sighted","sighted_2","purple",1,"cold-hot-purple"
"161","cold-hot","sighted","sighted_2","brown",2,"cold-hot-brown"
"162","cold-hot","sighted","sighted_2","black",7,"cold-hot-black"
"163","ripe-unripe","sighted","sighted_2","white",7,"ripe-unripe-white"
"164","ripe-unripe","sighted","sighted_2","red",1,"ripe-unripe-red"
"165","ripe-unripe","sighted","sighted_2","orange",2,"ripe-unripe-orange"
"166","ripe-unripe","sighted","sighted_2","yellow",3,"ripe-unripe-yellow"
"167","ripe-unripe","sighted","sighted_2","green",7,"ripe-unripe-green"
"168","ripe-unripe","sighted","sighted_2","blue",6,"ripe-unripe-blue"
"169","ripe-unripe","sighted","sighted_2","purple",5,"ripe-unripe-purple"
"170","ripe-unripe","sighted","sighted_2","brown",4,"ripe-unripe-brown"
"171","ripe-unripe","sighted","sighted_2","black",6,"ripe-unripe-black"
"172","new-old","sighted","sighted_2","white",4,"new-old-white"
"173","new-old","sighted","sighted_2","red",3,"new-old-red"
"174","new-old","sighted","sighted_2","orange",2,"new-old-orange"
"175","new-old","sighted","sighted_2","yellow",2,"new-old-yellow"
"176","new-old","sighted","sighted_2","green",1,"new-old-green"
"177","new-old","sighted","sighted_2","blue",6,"new-old-blue"
"178","new-old","sighted","sighted_2","purple",5,"new-old-purple"
"179","new-old","sighted","sighted_2","brown",7,"new-old-brown"
"180","new-old","sighted","sighted_2","black",7,"new-old-black"
"181","submissive-aggressive","sighted","sighted_2","white",2,"submissive-aggressive-white"
"182","submissive-aggressive","sighted","sighted_2","red",6,"submissive-aggressive-red"
"183","submissive-aggressive","sighted","sighted_2","orange",4,"submissive-aggressive-orange"
"184","submissive-aggressive","sighted","sighted_2","yellow",3,"submissive-aggressive-yellow"
"185","submissive-aggressive","sighted","sighted_2","green",2,"submissive-aggressive-green"
"186","submissive-aggressive","sighted","sighted_2","blue",1,"submissive-aggressive-blue"
"187","submissive-aggressive","sighted","sighted_2","purple",6,"submissive-aggressive-purple"
"188","submissive-aggressive","sighted","sighted_2","brown",5,"submissive-aggressive-brown"
"189","submissive-aggressive","sighted","sighted_2","black",7,"submissive-aggressive-black"
"190","selfless-jealous","sighted","sighted_2","white",3,"selfless-jealous-white"
"191","selfless-jealous","sighted","sighted_2","red",4,"selfless-jealous-red"
"192","selfless-jealous","sighted","sighted_2","orange",5,"selfless-jealous-orange"
"193","selfless-jealous","sighted","sighted_2","yellow",1,"selfless-jealous-yellow"
"194","selfless-jealous","sighted","sighted_2","green",7,"selfless-jealous-green"
"195","selfless-jealous","sighted","sighted_2","blue",2,"selfless-jealous-blue"
"196","selfless-jealous","sighted","sighted_2","purple",4,"selfless-jealous-purple"
"197","selfless-jealous","sighted","sighted_2","brown",5,"selfless-jealous-brown"
"198","selfless-jealous","sighted","sighted_2","black",6,"selfless-jealous-black"
"199","active-passive","sighted","sighted_2","white",7,"active-passive-white"
"200","active-passive","sighted","sighted_2","red",1,"active-passive-red"
"201","active-passive","sighted","sighted_2","orange",1,"active-passive-orange"
"202","active-passive","sighted","sighted_2","yellow",4,"active-passive-yellow"
"203","active-passive","sighted","sighted_2","green",3,"active-passive-green"
"204","active-passive","sighted","sighted_2","blue",2,"active-passive-blue"
"205","active-passive","sighted","sighted_2","purple",5,"active-passive-purple"
"206","active-passive","sighted","sighted_2","brown",6,"active-passive-brown"
"207","active-passive","sighted","sighted_2","black",6,"active-passive-black"
"208","like-dislike","sighted","sighted_2","white",3,"like-dislike-white"
"209","like-dislike","sighted","sighted_2","red",1,"like-dislike-red"
"210","like-dislike","sighted","sighted_2","orange",6,"like-dislike-orange"
"211","like-dislike","sighted","sighted_2","yellow",2,"like-dislike-yellow"
"212","like-dislike","sighted","sighted_2","green",4,"like-dislike-green"
"213","like-dislike","sighted","sighted_2","blue",5,"like-dislike-blue"
"214","like-dislike","sighted","sighted_2","purple",5,"like-dislike-purple"
"215","like-dislike","sighted","sighted_2","brown",6,"like-dislike-brown"
"216","like-dislike","sighted","sighted_2","black",7,"like-dislike-black"
"217","clean-dirty","sighted","sighted_2","white",1,"clean-dirty-white"
"218","clean-dirty","sighted","sighted_2","red",6,"clean-dirty-red"
"219","clean-dirty","sighted","sighted_2","orange",5,"clean-dirty-orange"
"220","clean-dirty","sighted","sighted_2","yellow",4,"clean-dirty-yellow"
"221","clean-dirty","sighted","sighted_2","green",3,"clean-dirty-green"
"222","clean-dirty","sighted","sighted_2","blue",2,"clean-dirty-blue"
"223","clean-dirty","sighted","sighted_2","purple",6,"clean-dirty-purple"
"224","clean-dirty","sighted","sighted_2","brown",7,"clean-dirty-brown"
"225","clean-dirty","sighted","sighted_2","black",7,"clean-dirty-black"
"226","fresh-stale","sighted","sighted_2","white",1,"fresh-stale-white"
"227","fresh-stale","sighted","sighted_2","red",6,"fresh-stale-red"
"228","fresh-stale","sighted","sighted_2","orange",3,"fresh-stale-orange"
"229","fresh-stale","sighted","sighted_2","yellow",1,"fresh-stale-yellow"
"230","fresh-stale","sighted","sighted_2","green",1,"fresh-stale-green"
"231","fresh-stale","sighted","sighted_2","blue",2,"fresh-stale-blue"
"232","fresh-stale","sighted","sighted_2","purple",5,"fresh-stale-purple"
"233","fresh-stale","sighted","sighted_2","brown",7,"fresh-stale-brown"
"234","fresh-stale","sighted","sighted_2","black",7,"fresh-stale-black"
"235","calm-angry","sighted","sighted_2","white",3,"calm-angry-white"
"236","calm-angry","sighted","sighted_2","red",7,"calm-angry-red"
"237","calm-angry","sighted","sighted_2","orange",5,"calm-angry-orange"
"238","calm-angry","sighted","sighted_2","yellow",5,"calm-angry-yellow"
"239","calm-angry","sighted","sighted_2","green",1,"calm-angry-green"
"240","calm-angry","sighted","sighted_2","blue",2,"calm-angry-blue"
"241","calm-angry","sighted","sighted_2","purple",1,"calm-angry-purple"
"242","calm-angry","sighted","sighted_2","brown",4,"calm-angry-brown"
"243","calm-angry","sighted","sighted_2","black",6,"calm-angry-black"
"244","happy-sad","sighted","sighted_2","white",4,"happy-sad-white"
"245","happy-sad","sighted","sighted_2","red",4,"happy-sad-red"
"246","happy-sad","sighted","sighted_2","orange",3,"happy-sad-orange"
"247","happy-sad","sighted","sighted_2","yellow",1,"happy-sad-yellow"
"248","happy-sad","sighted","sighted_2","green",5,"happy-sad-green"
"249","happy-sad","sighted","sighted_2","blue",7,"happy-sad-blue"
"250","happy-sad","sighted","sighted_2","purple",5,"happy-sad-purple"
"251","happy-sad","sighted","sighted_2","brown",6,"happy-sad-brown"
"252","happy-sad","sighted","sighted_2","black",7,"happy-sad-black"
"253","exciting-dull","sighted","sighted_2","white",6,"exciting-dull-white"
"254","exciting-dull","sighted","sighted_2","red",2,"exciting-dull-red"
"255","exciting-dull","sighted","sighted_2","orange",1,"exciting-dull-orange"
"256","exciting-dull","sighted","sighted_2","yellow",1,"exciting-dull-yellow"
"257","exciting-dull","sighted","sighted_2","green",4,"exciting-dull-green"
"258","exciting-dull","sighted","sighted_2","blue",5,"exciting-dull-blue"
"259","exciting-dull","sighted","sighted_2","purple",3,"exciting-dull-purple"
"260","exciting-dull","sighted","sighted_2","brown",6,"exciting-dull-brown"
"261","exciting-dull","sighted","sighted_2","black",7,"exciting-dull-black"
"262","soft-hard","sighted","sighted_2","white",1,"soft-hard-white"
"263","soft-hard","sighted","sighted_2","red",6,"soft-hard-red"
"264","soft-hard","sighted","sighted_2","orange",2,"soft-hard-orange"
"265","soft-hard","sighted","sighted_2","yellow",3,"soft-hard-yellow"
"266","soft-hard","sighted","sighted_2","green",2,"soft-hard-green"
"267","soft-hard","sighted","sighted_2","blue",1,"soft-hard-blue"
"268","soft-hard","sighted","sighted_2","purple",6,"soft-hard-purple"
"269","soft-hard","sighted","sighted_2","brown",4,"soft-hard-brown"
"270","soft-hard","sighted","sighted_2","black",7,"soft-hard-black"
"271","light-heavy","sighted","sighted_2","white",2,"light-heavy-white"
"272","light-heavy","sighted","sighted_2","red",7,"light-heavy-red"
"273","light-heavy","sighted","sighted_2","orange",6,"light-heavy-orange"
"274","light-heavy","sighted","sighted_2","yellow",1,"light-heavy-yellow"
"275","light-heavy","sighted","sighted_2","green",4,"light-heavy-green"
"276","light-heavy","sighted","sighted_2","blue",7,"light-heavy-blue"
"277","light-heavy","sighted","sighted_2","purple",6,"light-heavy-purple"
"278","light-heavy","sighted","sighted_2","brown",7,"light-heavy-brown"
"279","light-heavy","sighted","sighted_2","black",6,"light-heavy-black"
"280","relaxed-tense","sighted","sighted_2","white",1,"relaxed-tense-white"
"281","relaxed-tense","sighted","sighted_2","red",7,"relaxed-tense-red"
"282","relaxed-tense","sighted","sighted_2","orange",3,"relaxed-tense-orange"
"283","relaxed-tense","sighted","sighted_2","yellow",1,"relaxed-tense-yellow"
"284","relaxed-tense","sighted","sighted_2","green",1,"relaxed-tense-green"
"285","relaxed-tense","sighted","sighted_2","blue",4,"relaxed-tense-blue"
"286","relaxed-tense","sighted","sighted_2","purple",6,"relaxed-tense-purple"
"287","relaxed-tense","sighted","sighted_2","brown",7,"relaxed-tense-brown"
"288","relaxed-tense","sighted","sighted_2","black",7,"relaxed-tense-black"
"289","alive-dead","sighted","sighted_2","white",5,"alive-dead-white"
"290","alive-dead","sighted","sighted_2","red",4,"alive-dead-red"
"291","alive-dead","sighted","sighted_2","orange",1,"alive-dead-orange"
"292","alive-dead","sighted","sighted_2","yellow",1,"alive-dead-yellow"
"293","alive-dead","sighted","sighted_2","green",3,"alive-dead-green"
"294","alive-dead","sighted","sighted_2","blue",2,"alive-dead-blue"
"295","alive-dead","sighted","sighted_2","purple",6,"alive-dead-purple"
"296","alive-dead","sighted","sighted_2","brown",7,"alive-dead-brown"
"297","alive-dead","sighted","sighted_2","black",7,"alive-dead-black"
"298","fast-slow","sighted","sighted_2","white",1,"fast-slow-white"
"299","fast-slow","sighted","sighted_2","red",6,"fast-slow-red"
"300","fast-slow","sighted","sighted_2","orange",2,"fast-slow-orange"
"301","fast-slow","sighted","sighted_2","yellow",1,"fast-slow-yellow"
"302","fast-slow","sighted","sighted_2","green",3,"fast-slow-green"
"303","fast-slow","sighted","sighted_2","blue",4,"fast-slow-blue"
"304","fast-slow","sighted","sighted_2","purple",7,"fast-slow-purple"
"305","fast-slow","sighted","sighted_2","brown",5,"fast-slow-brown"
"306","fast-slow","sighted","sighted_2","black",6,"fast-slow-black"
"307","cold-hot","sighted","sighted_3","white",1,"cold-hot-white"
"308","cold-hot","sighted","sighted_3","red",7,"cold-hot-red"
"309","cold-hot","sighted","sighted_3","orange",7,"cold-hot-orange"
"310","cold-hot","sighted","sighted_3","yellow",4,"cold-hot-yellow"
"311","cold-hot","sighted","sighted_3","green",2,"cold-hot-green"
"312","cold-hot","sighted","sighted_3","blue",1,"cold-hot-blue"
"313","cold-hot","sighted","sighted_3","purple",2,"cold-hot-purple"
"314","cold-hot","sighted","sighted_3","brown",2,"cold-hot-brown"
"315","cold-hot","sighted","sighted_3","black",7,"cold-hot-black"
"316","ripe-unripe","sighted","sighted_3","white",6,"ripe-unripe-white"
"317","ripe-unripe","sighted","sighted_3","red",4,"ripe-unripe-red"
"318","ripe-unripe","sighted","sighted_3","orange",2,"ripe-unripe-orange"
"319","ripe-unripe","sighted","sighted_3","yellow",3,"ripe-unripe-yellow"
"320","ripe-unripe","sighted","sighted_3","green",1,"ripe-unripe-green"
"321","ripe-unripe","sighted","sighted_3","blue",5,"ripe-unripe-blue"
"322","ripe-unripe","sighted","sighted_3","purple",6,"ripe-unripe-purple"
"323","ripe-unripe","sighted","sighted_3","brown",7,"ripe-unripe-brown"
"324","ripe-unripe","sighted","sighted_3","black",7,"ripe-unripe-black"
"325","new-old","sighted","sighted_3","white",2,"new-old-white"
"326","new-old","sighted","sighted_3","red",4,"new-old-red"
"327","new-old","sighted","sighted_3","orange",3,"new-old-orange"
"328","new-old","sighted","sighted_3","yellow",4,"new-old-yellow"
"329","new-old","sighted","sighted_3","green",5,"new-old-green"
"330","new-old","sighted","sighted_3","blue",2,"new-old-blue"
"331","new-old","sighted","sighted_3","purple",5,"new-old-purple"
"332","new-old","sighted","sighted_3","brown",6,"new-old-brown"
"333","new-old","sighted","sighted_3","black",7,"new-old-black"
"334","submissive-aggressive","sighted","sighted_3","white",1,"submissive-aggressive-white"
"335","submissive-aggressive","sighted","sighted_3","red",7,"submissive-aggressive-red"
"336","submissive-aggressive","sighted","sighted_3","orange",5,"submissive-aggressive-orange"
"337","submissive-aggressive","sighted","sighted_3","yellow",4,"submissive-aggressive-yellow"
"338","submissive-aggressive","sighted","sighted_3","green",2,"submissive-aggressive-green"
"339","submissive-aggressive","sighted","sighted_3","blue",2,"submissive-aggressive-blue"
"340","submissive-aggressive","sighted","sighted_3","purple",6,"submissive-aggressive-purple"
"341","submissive-aggressive","sighted","sighted_3","brown",3,"submissive-aggressive-brown"
"342","submissive-aggressive","sighted","sighted_3","black",1,"submissive-aggressive-black"
"343","selfless-jealous","sighted","sighted_3","white",1,"selfless-jealous-white"
"344","selfless-jealous","sighted","sighted_3","red",7,"selfless-jealous-red"
"345","selfless-jealous","sighted","sighted_3","orange",6,"selfless-jealous-orange"
"346","selfless-jealous","sighted","sighted_3","yellow",1,"selfless-jealous-yellow"
"347","selfless-jealous","sighted","sighted_3","green",2,"selfless-jealous-green"
"348","selfless-jealous","sighted","sighted_3","blue",4,"selfless-jealous-blue"
"349","selfless-jealous","sighted","sighted_3","purple",3,"selfless-jealous-purple"
"350","selfless-jealous","sighted","sighted_3","brown",5,"selfless-jealous-brown"
"351","selfless-jealous","sighted","sighted_3","black",7,"selfless-jealous-black"
"352","active-passive","sighted","sighted_3","white",7,"active-passive-white"
"353","active-passive","sighted","sighted_3","red",2,"active-passive-red"
"354","active-passive","sighted","sighted_3","orange",5,"active-passive-orange"
"355","active-passive","sighted","sighted_3","yellow",4,"active-passive-yellow"
"356","active-passive","sighted","sighted_3","green",3,"active-passive-green"
"357","active-passive","sighted","sighted_3","blue",3,"active-passive-blue"
"358","active-passive","sighted","sighted_3","purple",5,"active-passive-purple"
"359","active-passive","sighted","sighted_3","brown",6,"active-passive-brown"
"360","active-passive","sighted","sighted_3","black",5,"active-passive-black"
"361","like-dislike","sighted","sighted_3","white",3,"like-dislike-white"
"362","like-dislike","sighted","sighted_3","red",6,"like-dislike-red"
"363","like-dislike","sighted","sighted_3","orange",5,"like-dislike-orange"
"364","like-dislike","sighted","sighted_3","yellow",7,"like-dislike-yellow"
"365","like-dislike","sighted","sighted_3","green",4,"like-dislike-green"
"366","like-dislike","sighted","sighted_3","blue",1,"like-dislike-blue"
"367","like-dislike","sighted","sighted_3","purple",5,"like-dislike-purple"
"368","like-dislike","sighted","sighted_3","brown",7,"like-dislike-brown"
"369","like-dislike","sighted","sighted_3","black",2,"like-dislike-black"
"370","clean-dirty","sighted","sighted_3","white",1,"clean-dirty-white"
"371","clean-dirty","sighted","sighted_3","red",6,"clean-dirty-red"
"372","clean-dirty","sighted","sighted_3","orange",4,"clean-dirty-orange"
"373","clean-dirty","sighted","sighted_3","yellow",1,"clean-dirty-yellow"
"374","clean-dirty","sighted","sighted_3","green",2,"clean-dirty-green"
"375","clean-dirty","sighted","sighted_3","blue",5,"clean-dirty-blue"
"376","clean-dirty","sighted","sighted_3","purple",5,"clean-dirty-purple"
"377","clean-dirty","sighted","sighted_3","brown",7,"clean-dirty-brown"
"378","clean-dirty","sighted","sighted_3","black",6,"clean-dirty-black"
"379","fresh-stale","sighted","sighted_3","white",2,"fresh-stale-white"
"380","fresh-stale","sighted","sighted_3","red",4,"fresh-stale-red"
"381","fresh-stale","sighted","sighted_3","orange",3,"fresh-stale-orange"
"382","fresh-stale","sighted","sighted_3","yellow",2,"fresh-stale-yellow"
"383","fresh-stale","sighted","sighted_3","green",6,"fresh-stale-green"
"384","fresh-stale","sighted","sighted_3","blue",3,"fresh-stale-blue"
"385","fresh-stale","sighted","sighted_3","purple",4,"fresh-stale-purple"
"386","fresh-stale","sighted","sighted_3","brown",6,"fresh-stale-brown"
"387","fresh-stale","sighted","sighted_3","black",6,"fresh-stale-black"
"388","calm-angry","sighted","sighted_3","white",1,"calm-angry-white"
"389","calm-angry","sighted","sighted_3","red",7,"calm-angry-red"
"390","calm-angry","sighted","sighted_3","orange",3,"calm-angry-orange"
"391","calm-angry","sighted","sighted_3","yellow",1,"calm-angry-yellow"
"392","calm-angry","sighted","sighted_3","green",1,"calm-angry-green"
"393","calm-angry","sighted","sighted_3","blue",2,"calm-angry-blue"
