"","X","dimension","group","subj_id","color","value","question_type","others_choice","art","fiction","nonfiction","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q9_14","Q9_15","Q9_16","Q9_17","Q9_18","Q9_19","Q9_20","Q9_21","composite_read","upper_art","upper_fiction","upper_nonfiction","upper_read_motivation"
"26",26,"clean-dirty","replication-sighted",69212,"blue",4,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"27",27,"fresh-stale","replication-sighted",69212,"blue",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"28",28,"calm-angry","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"29",29,"happy-sad","replication-sighted",69212,"blue",5,"semantic_diff",3,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"30",30,"exciting-dull","replication-sighted",69212,"blue",5,"semantic_diff",5,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"31",31,"soft-hard","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"32",32,"light-heavy","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"33",33,"relaxed-tense","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"34",34,"alive-dead","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"35",35,"fast-slow","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"36",36,"high-low","replication-sighted",69212,"blue",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"37",39,"cold-hot","replication-sighted",69212,"white",4,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"38",40,"ripe-unripe","replication-sighted",69212,"white",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"39",41,"new-old","replication-sighted",69212,"white",5,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"40",42,"submissive-aggressive","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"41",43,"selfless-jealous","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"42",44,"active-passive","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"43",45,"like-dislike","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"44",46,"clean-dirty","replication-sighted",69212,"white",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"45",47,"fresh-stale","replication-sighted",69212,"white",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"46",48,"calm-angry","replication-sighted",69212,"white",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"47",49,"happy-sad","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"48",50,"exciting-dull","replication-sighted",69212,"white",3,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"49",51,"soft-hard","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"50",52,"light-heavy","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"51",53,"relaxed-tense","replication-sighted",69212,"white",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"52",54,"alive-dead","replication-sighted",69212,"white",5,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"53",55,"fast-slow","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"54",56,"high-low","replication-sighted",69212,"white",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"55",58,"cold-hot","replication-sighted",69212,"black",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"56",59,"ripe-unripe","replication-sighted",69212,"black",4,"semantic_diff",7,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"57",60,"new-old","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"58",61,"submissive-aggressive","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"59",62,"selfless-jealous","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"60",63,"active-passive","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"61",64,"like-dislike","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"62",65,"clean-dirty","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"63",66,"fresh-stale","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"64",67,"calm-angry","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"65",68,"happy-sad","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"66",69,"exciting-dull","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"67",70,"soft-hard","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"68",71,"light-heavy","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"69",72,"relaxed-tense","replication-sighted",69212,"black",7,"semantic_diff",7,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"70",73,"alive-dead","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"71",74,"fast-slow","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"72",75,"high-low","replication-sighted",69212,"black",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"73",76,"cold-hot","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"74",77,"ripe-unripe","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"75",78,"new-old","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"76",79,"submissive-aggressive","replication-sighted",69212,"green",2,"semantic_diff",2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"77",80,"selfless-jealous","replication-sighted",69212,"green",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"78",81,"active-passive","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"79",82,"like-dislike","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"80",83,"clean-dirty","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"81",84,"fresh-stale","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"82",85,"calm-angry","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"83",86,"happy-sad","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"84",87,"exciting-dull","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"85",88,"soft-hard","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"86",89,"light-heavy","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"87",90,"relaxed-tense","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"88",91,"alive-dead","replication-sighted",69212,"green",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"89",92,"fast-slow","replication-sighted",69212,"green",5,"semantic_diff",5,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"90",93,"high-low","replication-sighted",69212,"green",3,"semantic_diff",3,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"91",94,"cold-hot","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"92",95,"ripe-unripe","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"93",96,"new-old","replication-sighted",69212,"purple",3,"semantic_diff",3,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"94",97,"submissive-aggressive","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"95",98,"selfless-jealous","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"96",99,"active-passive","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"97",100,"like-dislike","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"98",101,"clean-dirty","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"99",102,"fresh-stale","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"100",103,"calm-angry","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"101",104,"happy-sad","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"102",105,"exciting-dull","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"103",106,"soft-hard","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"104",107,"light-heavy","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"105",108,"relaxed-tense","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"106",109,"alive-dead","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"107",110,"fast-slow","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"108",111,"high-low","replication-sighted",69212,"purple",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"109",112,"cold-hot","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"110",113,"ripe-unripe","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"111",114,"new-old","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"112",115,"submissive-aggressive","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"113",116,"selfless-jealous","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"114",117,"active-passive","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"115",118,"like-dislike","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"116",119,"clean-dirty","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"117",120,"fresh-stale","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"118",121,"calm-angry","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"119",122,"happy-sad","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"120",123,"exciting-dull","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"121",124,"soft-hard","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"122",125,"light-heavy","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"123",126,"relaxed-tense","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"124",127,"alive-dead","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"125",128,"fast-slow","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"126",129,"high-low","replication-sighted",69212,"orange",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"127",130,"cold-hot","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"128",131,"ripe-unripe","replication-sighted",69212,"red",7,"semantic_diff",7,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"129",132,"new-old","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"130",133,"submissive-aggressive","replication-sighted",69212,"red",4,"semantic_diff",7,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"131",134,"selfless-jealous","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"132",135,"active-passive","replication-sighted",69212,"red",1,"semantic_diff",1,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"133",136,"like-dislike","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"134",137,"clean-dirty","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"135",138,"fresh-stale","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"136",139,"calm-angry","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"137",140,"happy-sad","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"138",141,"exciting-dull","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"139",142,"soft-hard","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"140",143,"light-heavy","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
"141",144,"relaxed-tense","replication-sighted",69212,"red",4,"semantic_diff",4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
