,response,rt,color,dimension,sheet_num,trial_num,subj_id,question_type
27,sandy,10202.895,purple,hot,3,27,AAC9DJ81ZXUE7,critical
28,thanos,3962.615,purple,selfless,3,28,AAC9DJ81ZXUE7,critical
29,martin,8097.32,purple,dirty,3,29,AAC9DJ81ZXUE7,critical
30,jeans,2717.455,blue,jealous,3,30,AAC9DJ81ZXUE7,critical
31,macaw,6114.62,blue,submissive,3,31,AAC9DJ81ZXUE7,critical
32,iguana,5111.39,blue,active,3,32,AAC9DJ81ZXUE7,critical
33,block,9635.935,brown,dull,3,33,AAC9DJ81ZXUE7,critical
34,horse ,13463.12,brown,selfless,3,34,AAC9DJ81ZXUE7,critical
35,polish,6620.9,brown,disliked,3,35,AAC9DJ81ZXUE7,critical
36,grover,8362.335,blue,selfless,3,36,AAC9DJ81ZXUE7,critical
37,frog,3090.105,brown,liked,3,37,AAC9DJ81ZXUE7,critical
38,thanos,2418.06,purple,disliked,3,38,AAC9DJ81ZXUE7,critical
39,bear,2795.875,brown,heavy,3,39,AAC9DJ81ZXUE7,critical
40,smurf,5756.415,blue,light,3,40,AAC9DJ81ZXUE7,critical
41,smurfette,4851.095,blue,relaxed,3,41,AAC9DJ81ZXUE7,critical
42,pillow,4243.88,brown,soft,3,42,AAC9DJ81ZXUE7,critical
43,feather,2934.425,brown,light,3,43,AAC9DJ81ZXUE7,critical
44,thanos,2674.855,purple,aggressive,3,44,AAC9DJ81ZXUE7,critical
45,scully,2718.64,blue,new,3,45,AAC9DJ81ZXUE7,critical
46,aayla,5828.1,blue,dull,3,46,AAC9DJ81ZXUE7,critical
47,cow,5565.65,brown,active,3,47,AAC9DJ81ZXUE7,critical
48,eggplant,2723.89,purple,ripe,3,48,AAC9DJ81ZXUE7,critical
49,scully,3066.965,blue,soft,3,49,AAC9DJ81ZXUE7,critical
50,fire,2534.615,blue,hot,3,50,AAC9DJ81ZXUE7,critical
51,gonzo,5746.945,blue,aggressive,3,51,AAC9DJ81ZXUE7,critical
52,grandfather,7924.01,brown,old,3,52,AAC9DJ81ZXUE7,critical
53,james,3417.12,brown,jealous,3,53,AAC9DJ81ZXUE7,critical
54,thanos,2294.68,purple,angry,3,54,AAC9DJ81ZXUE7,critical
55,grimace,3505.72,purple,sad,3,55,AAC9DJ81ZXUE7,critical
56,snail,7189.14,purple,submissive,3,56,AAC9DJ81ZXUE7,critical
57,butterfly,5970.795,purple,passive,3,58,AAC9DJ81ZXUE7,critical
58,wolf,3248,brown,aggressive,3,59,AAC9DJ81ZXUE7,critical
59,gonzo,5833.52,blue,disliked,3,60,AAC9DJ81ZXUE7,critical
60,twilight,11587.28,purple,active,3,61,AAC9DJ81ZXUE7,critical
61,wolf,3957.005,brown,angry,3,62,AAC9DJ81ZXUE7,critical
62,gonzo,5077.055,blue,dirty,3,63,AAC9DJ81ZXUE7,critical
63,grape,3615.835,purple,unripe,3,65,AAC9DJ81ZXUE7,critical
64,grandfather,4195.715,brown,calm,3,66,AAC9DJ81ZXUE7,critical
65,gonzo,5597.645,blue,passive,3,67,AAC9DJ81ZXUE7,critical
66,dre,2922.745,brown,passive,3,68,AAC9DJ81ZXUE7,critical
67,sonic,2195.515,blue,happy,3,69,AAC9DJ81ZXUE7,critical
68,count,16693.09,purple,dull,3,70,AAC9DJ81ZXUE7,critical
69,ice,2401.17,blue,cold,3,71,AAC9DJ81ZXUE7,critical
70,pasta,3416.585,brown,stale,3,72,AAC9DJ81ZXUE7,critical
71,pasta,2215.63,brown,hot,3,73,AAC9DJ81ZXUE7,critical
72,leela,5385.4,purple,slow,3,74,AAC9DJ81ZXUE7,critical
73,chocolate,5098.675,brown,exciting,3,75,AAC9DJ81ZXUE7,critical
74,fifi,8356.415,purple,exciting,3,76,AAC9DJ81ZXUE7,critical
75,grandmother,4435.415,brown,dead,3,77,AAC9DJ81ZXUE7,critical
76,table,4502.175,purple,calm,3,78,AAC9DJ81ZXUE7,critical
77,racecar,6300.9,purple,fast,3,79,AAC9DJ81ZXUE7,critical
78,blueberry,6158.2,blue,stale,3,80,AAC9DJ81ZXUE7,critical
79,poop,2437.52,brown,dirty,3,81,AAC9DJ81ZXUE7,critical
80,eggplant,2793.62,purple,hard,3,82,AAC9DJ81ZXUE7,critical
81,ant,3201.025,blue,dead,3,83,AAC9DJ81ZXUE7,critical
82,pig,6610.13,purple,alive,3,84,AAC9DJ81ZXUE7,critical
83,meat,2867.19,purple,stale,3,85,AAC9DJ81ZXUE7,critical
84,grape,6164.35,purple,fresh,3,86,AAC9DJ81ZXUE7,critical
85,soap,3958.665,brown,clean,3,87,AAC9DJ81ZXUE7,critical
86,tears,3687.895,blue,sad,3,88,AAC9DJ81ZXUE7,critical
87,blueberry,5136.765,blue,fresh,3,89,AAC9DJ81ZXUE7,critical
88,cheese,2435.67,blue,tense,3,90,AAC9DJ81ZXUE7,critical
89,james,2461.33,brown,relaxed,3,91,AAC9DJ81ZXUE7,critical
90,slave,5987.145,brown,submissive,3,93,AAC9DJ81ZXUE7,critical
91,dirt,5843.1,brown,cold,3,94,AAC9DJ81ZXUE7,critical
92,bluecheese,3913.97,blue,old,3,95,AAC9DJ81ZXUE7,critical
93,pillow,2999.595,purple,soft,3,96,AAC9DJ81ZXUE7,critical
94,arm,4390.19,purple,cold,3,97,AAC9DJ81ZXUE7,critical
95,egg,2882.24,blue,unripe,3,98,AAC9DJ81ZXUE7,critical
96,tails,3802.66,brown,fast,3,99,AAC9DJ81ZXUE7,critical
97,tree,3863.64,purple,old,3,100,AAC9DJ81ZXUE7,critical
98,bark,3471.265,brown,fresh,3,101,AAC9DJ81ZXUE7,critical
99,martin,4174.55,purple,relaxed,3,102,AAC9DJ81ZXUE7,critical
100,sonic,2245.58,blue,liked,3,103,AAC9DJ81ZXUE7,critical
101,fifi,3253.735,purple,new,3,104,AAC9DJ81ZXUE7,critical
102,shampoo,3357.53,purple,clean,3,105,AAC9DJ81ZXUE7,critical
103,monster,7836.585,purple,disliked,23,1,ALKQPW0O9C98N,critical
104,ghost,4189.205,white,relaxed,23,3,ALKQPW0O9C98N,critical
105,bacteria,17036.225,purple,angry,23,4,ALKQPW0O9C98N,critical
106,eggplant,2962.97,purple,passive,23,5,ALKQPW0O9C98N,critical
107,plum,3137.88,purple,ripe,23,6,ALKQPW0O9C98N,critical
108,gardenia,4180.4,white,fresh,23,7,ALKQPW0O9C98N,critical
109,flame,3096.475,white,hot,23,8,ALKQPW0O9C98N,critical
110,mold,4045.32,green,old,23,9,ALKQPW0O9C98N,critical
111,candle,22091.59,purple,hot,23,10,ALKQPW0O9C98N,critical
112,lilac,4151.425,purple,calm,23,11,ALKQPW0O9C98N,critical
113,slime,3866.8,green,slow,23,12,ALKQPW0O9C98N,critical
114,mold,8728.695,purple,stale,23,13,ALKQPW0O9C98N,critical
115,ball,8542.1,white,liked,23,14,ALKQPW0O9C98N,critical
116,gremlin,6451.035,green,aggressive,23,15,ALKQPW0O9C98N,critical
117,snow,2561.925,white,slow,23,16,ALKQPW0O9C98N,critical
118,leaf,8036.7,green,new,23,17,ALKQPW0O9C98N,critical
119,melon,4878.26,white,unripe,23,18,ALKQPW0O9C98N,critical
120,mountain,6634.88,purple,slow,23,19,ALKQPW0O9C98N,critical
121,beach,4659.41,white,calm,23,20,ALKQPW0O9C98N,critical
122,sheet,4267.96,white,submissive,23,21,ALKQPW0O9C98N,critical
123,toad,6549.02,green,dull,23,22,ALKQPW0O9C98N,critical
124,ball,31919.75,white,happy,23,23,ALKQPW0O9C98N,critical
125,shoes,4409.35,white,new,23,24,ALKQPW0O9C98N,critical
126,slug,5055.78,white,passive,23,25,ALKQPW0O9C98N,critical
127,car,10809.01,white,dull,23,26,ALKQPW0O9C98N,critical
128,tadpole,5944.545,green,happy,23,27,ALKQPW0O9C98N,critical
129,corpse,10943.245,purple,dead,23,28,ALKQPW0O9C98N,critical
130,butterfly,10312.785,purple,alive,23,29,ALKQPW0O9C98N,critical
131,dumpster,4625.495,green,dirty,23,30,ALKQPW0O9C98N,critical
132,basin,13614.735,white,old,23,31,ALKQPW0O9C98N,critical
133,spore,5524.805,green,light,23,32,ALKQPW0O9C98N,critical
134,raisin,12443.145,purple,unripe,23,33,ALKQPW0O9C98N,critical
135,electron,6618.35,green,exciting,23,34,ALKQPW0O9C98N,critical
136,bush,6839.7,green,liked,23,35,ALKQPW0O9C98N,critical
137,albatross,7530.99,white,heavy,23,36,ALKQPW0O9C98N,critical
138,lily,10585.58,white,selfless,23,37,ALKQPW0O9C98N,critical
139,monster,4835.155,purple,jealous,23,38,ALKQPW0O9C98N,critical
140,frog,30361.54,green,dead,23,39,ALKQPW0O9C98N,critical
141,veil,13417.015,white,sad,23,40,ALKQPW0O9C98N,critical
142,mint,2709.025,green,fresh,23,41,ALKQPW0O9C98N,critical
143,hummingbird,7589.18,green,fast,23,42,ALKQPW0O9C98N,critical
144,virus,20572.615,green,angry,23,43,ALKQPW0O9C98N,critical
145,lavender,5311.795,purple,liked,23,44,ALKQPW0O9C98N,critical
146,monster,21266.395,purple,aggressive,23,46,ALKQPW0O9C98N,critical
147,toad,4802.355,green,passive,23,47,ALKQPW0O9C98N,critical
148,towel,11670.205,purple,dirty,23,48,ALKQPW0O9C98N,critical
149,star,3549.33,white,exciting,23,49,ALKQPW0O9C98N,critical
150,towel,6365.42,green,clean,23,50,ALKQPW0O9C98N,critical
151,tomato,6898.735,green,unripe,23,51,ALKQPW0O9C98N,critical
152,car,5737.405,green,heavy,23,52,ALKQPW0O9C98N,critical
153,van,6507.555,purple,heavy,23,53,ALKQPW0O9C98N,critical
154,pants,7418.7,purple,clean,23,54,ALKQPW0O9C98N,critical
155,bruise,12393.145,purple,old,23,55,ALKQPW0O9C98N,critical
156,beanbag,10186.11,green,soft,23,56,ALKQPW0O9C98N,critical
157,ribbon,12500.255,purple,happy,23,57,ALKQPW0O9C98N,critical
158,polish,6856.97,purple,selfless,23,58,ALKQPW0O9C98N,critical
159,comet,4224.675,white,fast,23,59,ALKQPW0O9C98N,critical
160,rug,3424.445,purple,submissive,23,60,ALKQPW0O9C98N,critical
161,burst,9787.305,white,aggressive,23,61,ALKQPW0O9C98N,critical
162,prune,4193.855,purple,hard,23,62,ALKQPW0O9C98N,critical
163,wall,31089.085,purple,dull,23,63,ALKQPW0O9C98N,critical
164,star,9149.99,white,light,23,64,ALKQPW0O9C98N,critical
165,lamp,6445.34,purple,light,23,65,ALKQPW0O9C98N,critical
166,bud,5918.21,purple,new,23,66,ALKQPW0O9C98N,critical
167,grass,4123.93,green,submissive,23,68,ALKQPW0O9C98N,critical
168,fist,2994.1,white,tense,23,69,ALKQPW0O9C98N,critical
169,tree,5814.715,green,selfless,23,70,ALKQPW0O9C98N,critical
170,explosion,14129.87,white,active,23,71,ALKQPW0O9C98N,critical
171,pillow,2737.5,white,soft,23,72,ALKQPW0O9C98N,critical
172,hummingbird,16624.695,purple,active,23,73,ALKQPW0O9C98N,critical
173,lime,9466.455,green,hard,23,74,ALKQPW0O9C98N,critical
174,snow,3832.75,white,cold,23,75,ALKQPW0O9C98N,critical
175,frost,9624.135,white,disliked,23,76,ALKQPW0O9C98N,critical
176,mold,2714.42,green,disliked,23,77,ALKQPW0O9C98N,critical
177,tea,4486.845,green,hot,23,78,ALKQPW0O9C98N,critical
178,sheets,3239.55,white,clean,23,79,ALKQPW0O9C98N,critical
179,lettuce,4672.105,green,sad,23,80,ALKQPW0O9C98N,critical
180,melon,3835.27,white,ripe,23,81,ALKQPW0O9C98N,critical
181,flowers,4672.82,purple,fresh,23,82,ALKQPW0O9C98N,critical
182,eyes,3121.16,green,jealous,23,83,ALKQPW0O9C98N,critical
183,sunrise,12759.295,purple,cold,23,84,ALKQPW0O9C98N,critical
184,moth,3024.84,white,alive,23,85,ALKQPW0O9C98N,critical
185,papaya,3416.45,green,ripe,23,86,ALKQPW0O9C98N,critical
186,muscle,6976.335,purple,tense,23,87,ALKQPW0O9C98N,critical
187,lawn,10869.385,green,calm,23,88,ALKQPW0O9C98N,critical
188,bread,2537.99,white,stale,23,89,ALKQPW0O9C98N,critical
189,fist,5557.45,white,angry,23,90,ALKQPW0O9C98N,critical
190,butterfly,5883.855,purple,fast,23,91,ALKQPW0O9C98N,critical
191,eyeshadow,35075.29,purple,sad,23,92,ALKQPW0O9C98N,critical
192,blanket,14294.935,purple,soft,23,93,ALKQPW0O9C98N,critical
193,sneer,8761.81,white,jealous,23,94,ALKQPW0O9C98N,critical
194,starburst,20756.165,purple,exciting,23,95,ALKQPW0O9C98N,critical
195,kiwi,21202.45,green,tense,23,96,ALKQPW0O9C98N,critical
196,grapes,4084.895,purple,relaxed,23,97,ALKQPW0O9C98N,critical
197,grasshopper,22116.745,green,alive,23,98,ALKQPW0O9C98N,critical
198,mold,3780.43,green,stale,23,99,ALKQPW0O9C98N,critical
199,margarita,11207.015,green,cold,23,100,ALKQPW0O9C98N,critical
200,rug,9236.775,white,dirty,23,101,ALKQPW0O9C98N,critical
201,park,5769.145,green,relaxed,23,102,ALKQPW0O9C98N,critical
202,frisbee,7554.345,green,active,23,103,ALKQPW0O9C98N,critical
203,cadaver,10134.135,white,dead,23,104,ALKQPW0O9C98N,critical
204,ice,3451.71,white,hard,23,105,ALKQPW0O9C98N,critical
205,ocean,4074.045,blue,exciting,2,1,A1CC1ESUM2JWJ2,critical
206,sky,2511.33,blue,happy,2,2,A1CC1ESUM2JWJ2,critical
207,banana,2458.69,yellow,ripe,2,3,A1CC1ESUM2JWJ2,critical
208,tears,3614.835,blue,sad,2,4,A1CC1ESUM2JWJ2,critical
209,bird,3888.215,yellow,happy,2,5,A1CC1ESUM2JWJ2,critical
210,pee,2101.66,yellow,dirty,2,6,A1CC1ESUM2JWJ2,critical
211,salsa,7528.735,red,relaxed,2,7,A1CC1ESUM2JWJ2,critical
212,grapes,6867.63,red,cold,2,9,A1CC1ESUM2JWJ2,critical
213,headache,6821.39,blue,tense,2,10,A1CC1ESUM2JWJ2,critical
214,car,2090.76,red,new,2,11,A1CC1ESUM2JWJ2,critical
215,bee,3800.555,yellow,selfless,2,12,A1CC1ESUM2JWJ2,critical
216,devil,3232.43,red,aggressive,2,13,A1CC1ESUM2JWJ2,critical
217,balloon,8327.47,red,happy,2,14,A1CC1ESUM2JWJ2,critical
218,pimple,3757.155,red,hard,2,15,A1CC1ESUM2JWJ2,critical
219,sneakers,3667.6,yellow,active,2,16,A1CC1ESUM2JWJ2,critical
220,scar,3326.1,red,dull,2,17,A1CC1ESUM2JWJ2,critical
221,pillow,2743.21,yellow,soft,2,18,A1CC1ESUM2JWJ2,critical
222,cut,3023,red,angry,2,19,A1CC1ESUM2JWJ2,critical
223,nurse,3498.275,red,selfless,2,20,A1CC1ESUM2JWJ2,critical
224,chip,2962.15,yellow,stale,2,21,A1CC1ESUM2JWJ2,critical
225,nun,6713.19,blue,submissive,2,22,A1CC1ESUM2JWJ2,critical
226,sunset,3107.38,yellow,calm,2,23,A1CC1ESUM2JWJ2,critical
227,redlight,3384.13,red,light,2,24,A1CC1ESUM2JWJ2,critical
228,sunset,4338.63,red,calm,2,25,A1CC1ESUM2JWJ2,critical
229,sun,2746.905,yellow,angry,2,26,A1CC1ESUM2JWJ2,critical
230,car,3223.815,blue,new,2,27,A1CC1ESUM2JWJ2,critical
231,whale,3131.02,blue,heavy,2,28,A1CC1ESUM2JWJ2,critical
232,knife,5610.285,blue,dull,2,29,A1CC1ESUM2JWJ2,critical
233,shark,7125.63,blue,aggressive,2,30,A1CC1ESUM2JWJ2,critical
234,pillow,3030.925,red,soft,2,31,A1CC1ESUM2JWJ2,critical
235,friends,2830.65,yellow,liked,2,32,A1CC1ESUM2JWJ2,critical
236,table,3772.865,yellow,clean,2,33,A1CC1ESUM2JWJ2,critical
237,shark,5211.99,blue,angry,2,34,A1CC1ESUM2JWJ2,critical
238,waves,3187.335,blue,disliked,2,35,A1CC1ESUM2JWJ2,critical
239,house,6423.925,red,clean,2,36,A1CC1ESUM2JWJ2,critical
240,trip,2615.735,yellow,exciting,2,37,A1CC1ESUM2JWJ2,critical
241,wife,2225.095,red,submissive,2,38,A1CC1ESUM2JWJ2,critical
242,sky,5480.595,blue,alive,2,39,A1CC1ESUM2JWJ2,critical
243,ice,2116.89,blue,cold,2,40,A1CC1ESUM2JWJ2,critical
244,necklace,4321.975,blue,old,2,41,A1CC1ESUM2JWJ2,critical
245,bee,3639.56,yellow,aggressive,2,42,A1CC1ESUM2JWJ2,critical
246,shoes,2249.245,red,dirty,2,43,A1CC1ESUM2JWJ2,critical
247,sunset,5094.05,red,exciting,2,44,A1CC1ESUM2JWJ2,critical
248,car,2389.205,red,fast,2,45,A1CC1ESUM2JWJ2,critical
249,lightbulb,5971.895,blue,light,2,46,A1CC1ESUM2JWJ2,critical
250,blanket,3260.945,blue,soft,2,47,A1CC1ESUM2JWJ2,critical
251,blueberries,4835.43,blue,unripe,2,48,A1CC1ESUM2JWJ2,critical
252,popcorn,7628.64,red,stale,2,49,A1CC1ESUM2JWJ2,critical
253,ocean,2274.11,blue,calm,2,50,A1CC1ESUM2JWJ2,critical
254,hat,4474.095,blue,dirty,2,51,A1CC1ESUM2JWJ2,critical
255,strawberry,4578.705,red,liked,2,52,A1CC1ESUM2JWJ2,critical
256,fish,3000.75,yellow,fresh,2,53,A1CC1ESUM2JWJ2,critical
257,snow,2141.3,blue,slow,2,54,A1CC1ESUM2JWJ2,critical
258,blueberry,6402.835,blue,ripe,2,55,A1CC1ESUM2JWJ2,critical
259,tennis,5648.565,yellow,tense,2,56,A1CC1ESUM2JWJ2,critical
260,blood,2600.08,red,dead,2,57,A1CC1ESUM2JWJ2,critical
261,sneakers,4039.755,red,active,2,58,A1CC1ESUM2JWJ2,critical
262,jeans,2853.11,blue,jealous,2,59,A1CC1ESUM2JWJ2,critical
263,friends,2708.825,blue,selfless,2,60,A1CC1ESUM2JWJ2,critical
264,body,4487.405,blue,dead,2,61,A1CC1ESUM2JWJ2,critical
265,paper,4214.7,yellow,passive,2,62,A1CC1ESUM2JWJ2,critical
266,crying,3123.19,yellow,sad,2,63,A1CC1ESUM2JWJ2,critical
267,wallpaper,3257.1,yellow,old,2,64,A1CC1ESUM2JWJ2,critical
268,meditation,4488.9,blue,relaxed,2,65,A1CC1ESUM2JWJ2,critical
269,sky,4284.425,blue,liked,2,66,A1CC1ESUM2JWJ2,critical
270,old,2953.33,yellow,disliked,2,67,A1CC1ESUM2JWJ2,critical
271,snow,5117.85,blue,passive,2,69,A1CC1ESUM2JWJ2,critical
272,car,1968.21,blue,fast,2,70,A1CC1ESUM2JWJ2,critical
273,stress,3073,red,tense,2,71,A1CC1ESUM2JWJ2,critical
274,ice,2379.305,blue,hard,2,73,A1CC1ESUM2JWJ2,critical
275,apples,5057.28,red,unripe,2,74,A1CC1ESUM2JWJ2,critical
276,sunrise,5937.65,yellow,slow,2,75,A1CC1ESUM2JWJ2,critical
277,paper,2413.34,yellow,dull,2,76,A1CC1ESUM2JWJ2,critical
278,running,3074.635,blue,active,2,77,A1CC1ESUM2JWJ2,critical
279,eyes,2846.935,red,sad,2,78,A1CC1ESUM2JWJ2,critical
280,papaya,9312.105,yellow,unripe,2,79,A1CC1ESUM2JWJ2,critical
281,jewelry,9078.875,red,old,2,80,A1CC1ESUM2JWJ2,critical
282,fire,1934.83,red,hot,2,81,A1CC1ESUM2JWJ2,critical
283,car,2373.16,yellow,new,2,82,A1CC1ESUM2JWJ2,critical
284,cheeks,3521.82,red,jealous,2,83,A1CC1ESUM2JWJ2,critical
285,fire,2664.675,blue,hot,2,84,A1CC1ESUM2JWJ2,critical
286,strawberry,6182.415,red,ripe,2,85,A1CC1ESUM2JWJ2,critical
287,body,2330.245,yellow,dead,2,86,A1CC1ESUM2JWJ2,critical
288,mirror,3445.145,blue,clean,2,87,A1CC1ESUM2JWJ2,critical
289,sky,3064.26,yellow,light,2,88,A1CC1ESUM2JWJ2,critical
290,cheetah,4787.64,yellow,fast,2,89,A1CC1ESUM2JWJ2,critical
291,chips,2578.97,blue,stale,2,90,A1CC1ESUM2JWJ2,critical
292,cat,3959.7,yellow,alive,2,91,A1CC1ESUM2JWJ2,critical
293,bowling ball,4761.485,red,heavy,2,92,A1CC1ESUM2JWJ2,critical
294,fire,2331.615,yellow,hot,2,93,A1CC1ESUM2JWJ2,critical
295,berries,5395.87,red,fresh,2,94,A1CC1ESUM2JWJ2,critical
296,sting,3260.35,red,disliked,2,95,A1CC1ESUM2JWJ2,critical
297,fish,2877.87,blue,fresh,2,96,A1CC1ESUM2JWJ2,critical
298,ice cream,5632.505,yellow,cold,2,97,A1CC1ESUM2JWJ2,critical
299,rock,2474.24,yellow,hard,2,98,A1CC1ESUM2JWJ2,critical
300,nap,4045.935,yellow,relaxed,2,99,A1CC1ESUM2JWJ2,critical
301,flower,4813.95,red,alive,2,100,A1CC1ESUM2JWJ2,critical
302,rocky,3669.45,yellow,heavy,2,101,A1CC1ESUM2JWJ2,critical
303,vacation,6077.255,yellow,jealous,2,102,A1CC1ESUM2JWJ2,critical
304,wife,2599.52,yellow,submissive,2,103,A1CC1ESUM2JWJ2,critical
305,lava,3422.18,red,slow,2,104,A1CC1ESUM2JWJ2,critical
306,games,6377.605,red,passive,2,105,A1CC1ESUM2JWJ2,critical
307,Venom,15254.395,black,selfless,26,1,AVCOBHDVXZOZL,critical
308,Bear,7187.74,brown,relaxed,26,2,AVCOBHDVXZOZL,critical
309,tar,19198.165,black,passive,26,3,AVCOBHDVXZOZL,critical
310,jeans,4905.025,blue,new,26,4,AVCOBHDVXZOZL,critical
311,bag,5400.155,brown,light,26,5,AVCOBHDVXZOZL,critical
312,dog,8862.47,brown,selfless,26,6,AVCOBHDVXZOZL,critical
313,cat,4996.98,black,relaxed,26,7,AVCOBHDVXZOZL,critical
314,backpack,9004.855,black,light,26,8,AVCOBHDVXZOZL,critical
315,blackberry,50940.98,black,unripe,26,9,AVCOBHDVXZOZL,critical
316,bear,17302.7,brown,angry,26,10,AVCOBHDVXZOZL,critical
317,sand,10131.02,brown,hot,26,11,AVCOBHDVXZOZL,critical
318,coconut,11993.575,brown,ripe,26,12,AVCOBHDVXZOZL,critical
319,Mr.meeseeks,60031.145,blue,sad,26,13,AVCOBHDVXZOZL,critical
320,ocean,23680.12,blue,angry,26,14,AVCOBHDVXZOZL,critical
321,ball,61691.975,blue,slow,26,15,AVCOBHDVXZOZL,critical
322,cat,10710.34,black,soft,26,16,AVCOBHDVXZOZL,critical
323,couch,4352.82,brown,new,26,17,AVCOBHDVXZOZL,critical
324,dog,5781.335,black,active,26,18,AVCOBHDVXZOZL,critical
325,pillow,8316.125,brown,soft,26,19,AVCOBHDVXZOZL,critical
326,bird,4940.965,blue,happy,26,20,AVCOBHDVXZOZL,critical
327,table,4265.235,blue,hard,26,21,AVCOBHDVXZOZL,critical
328,refrigerator ,12321.055,black,cold,26,22,AVCOBHDVXZOZL,critical
329,blanket,6086.46,blue,soft,26,23,AVCOBHDVXZOZL,critical
330,bear,7111.33,brown,aggressive,26,24,AVCOBHDVXZOZL,critical
331,bedsheets,17259.11,black,fresh,26,25,AVCOBHDVXZOZL,critical
332,race-car,29091.32,black,slow,26,26,AVCOBHDVXZOZL,critical
333,waffles,83027.385,blue,stale,26,27,AVCOBHDVXZOZL,critical
334,dog,15104.69,brown,jealous,26,28,AVCOBHDVXZOZL,critical
335,cat,12592.35,brown,active,26,29,AVCOBHDVXZOZL,critical
336,bird,6492.84,blue,jealous,26,30,AVCOBHDVXZOZL,critical
337,hamster,11149.4,black,tense,26,31,AVCOBHDVXZOZL,critical
338,blueberry,14142.34,blue,unripe,26,33,AVCOBHDVXZOZL,critical
339,bluebird,12162.225,blue,exciting,26,34,AVCOBHDVXZOZL,critical
340,panda,16101.455,black,sad,26,35,AVCOBHDVXZOZL,critical
341,gerbil ,11357.095,black,calm,26,36,AVCOBHDVXZOZL,critical
342,cat,11873.265,black,angry,26,37,AVCOBHDVXZOZL,critical
343,bird,10209.2,blue,dead,26,38,AVCOBHDVXZOZL,critical
344,cat,6907.555,black,exciting,26,39,AVCOBHDVXZOZL,critical
345,bird,4849.23,blue,old,26,40,AVCOBHDVXZOZL,critical
346,fish,5990.265,blue,fresh,26,41,AVCOBHDVXZOZL,critical
347,bear,6726.87,brown,heavy,26,42,AVCOBHDVXZOZL,critical
348,dog,8383.695,brown,exciting,26,43,AVCOBHDVXZOZL,critical
349,bannana,36385.25,brown,unripe,26,44,AVCOBHDVXZOZL,critical
350,blanket,9200.445,brown,clean,26,46,AVCOBHDVXZOZL,critical
351,cup,7731.895,brown,dirty,26,47,AVCOBHDVXZOZL,critical
352,dog,9144.765,brown,liked,26,48,AVCOBHDVXZOZL,critical
353,bird,9182.66,blue,tense,26,49,AVCOBHDVXZOZL,critical
354,chair,8771.605,black,dull,26,50,AVCOBHDVXZOZL,critical
355,shirt,8091.465,black,dirty,26,51,AVCOBHDVXZOZL,critical
356,socks,7662.255,blue,dull,26,52,AVCOBHDVXZOZL,critical
357,sonic,7291.38,blue,fast,26,53,AVCOBHDVXZOZL,critical
358,sofa,9373.325,black,heavy,26,54,AVCOBHDVXZOZL,critical
359,bbq,10275.255,black,hot,26,55,AVCOBHDVXZOZL,critical
360,cat,10206.87,brown,sad,26,56,AVCOBHDVXZOZL,critical
361,icepack,24873.36,blue,cold,26,57,AVCOBHDVXZOZL,critical
362,bird,14293.815,blue,aggressive,26,58,AVCOBHDVXZOZL,critical
363,fish,5557.85,blue,alive,26,59,AVCOBHDVXZOZL,critical
364,bird,6566.065,blue,relaxed,26,60,AVCOBHDVXZOZL,critical
