participant	white	red	orange	yellow	green	blue	purple	brown	black	dimension	group	pp_id
3	3	2	3	5	1	4	6	7	6	exciting-dull	sighted	sighted_3
3	2	5	2	4	2	2	4	3	7	soft-hard	sighted	sighted_3
3	3	6	4	1	2	5	5	7	6	light-heavy	sighted	sighted_3
3	3	5	4	4	6	4	5	5	3	relaxed-tense	sighted	sighted_3
3	3	2	4	4	3	1	5	5	7	alive-dead	sighted	sighted_3
3	1	5	6	7	1	2	7	6	2	fast-slow	sighted	sighted_3
4	1	6	6	5	1	1	5	6	7	cold-hot	sighted	sighted_4
4	5	1	6	6	7	5	1	7	6	ripe-unripe	sighted	sighted_4
4	1	4	2	1	2	5	5	7	6	new-old	sighted	sighted_4
4	6	7	6	4	1	1	2	2	7	submissive-aggressive	sighted	sighted_4
4	3	4	5	5	5	4	4	3	3	selfless-jealous	sighted	sighted_4
4	5	1	2	3	4	4	4	6	7	active-passive	sighted	sighted_4
4	4	1	7	6	7	2	2	7	1	like-dislike	sighted	sighted_4
4	1	5	2	2	3	4	4	7	5	clean-dirty	sighted	sighted_4
4	1	6	3	2	2	5	6	7	7	fresh-stale	sighted	sighted_4
4	4	5	3	3	7	5	4	6	5	calm-angry	sighted	sighted_4
4	2	1	2	1	4	6	6	5	7	happy-sad	sighted	sighted_4
4	4	1	1	1	2	4	5	7	6	exciting-dull	sighted	sighted_4
4	1	3	2	2	3	4	6	2	7	soft-hard	sighted	sighted_4
4	3	6	4	4	2	5	4	2	7	light-heavy	sighted	sighted_4
4	2	4	5	6	7	1	1	3	7	relaxed-tense	sighted	sighted_4
4	4	1	1	1	2	5	5	6	7	alive-dead	sighted	sighted_4
4	6	1	7	7	7	1	2	6	2	fast-slow	sighted	sighted_4
5	1	7	6	5	1	2	4	3	7	cold-hot	sighted	sighted_5
5	7	1	2	6	7	5	4	3	1	ripe-unripe	sighted	sighted_5
5	5	2	3	4	1	5	6	7	7	new-old	sighted	sighted_5
5	1	7	6	2	1	3	1	4	7	submissive-aggressive	sighted	sighted_5
5	4	7	6	5	1	2	3	5	4	selfless-jealous	sighted	sighted_5
5	4	3	2	1	7	6	5	6	4	active-passive	sighted	sighted_5
5	4	5	6	7	7	1	2	6	3	like-dislike	sighted	sighted_5
5	1	4	4	5	6	2	3	7	5	clean-dirty	sighted	sighted_5
5	1	4	3	2	1	1	4	6	6	fresh-stale	sighted	sighted_5
5	4	7	6	5	2	1	4	3	4	calm-angry	sighted	sighted_5
5	4	3	3	1	6	7	5	5	7	happy-sad	sighted	sighted_5
5	5	1	2	3	4	4	6	7	7	exciting-dull	sighted	sighted_5
5	1	4	4	3	1	2	3	1	7	soft-hard	sighted	sighted_5
5	1	5	4	3	2	5	6	6	7	light-heavy	sighted	sighted_5
5	3	7	6	3	4	1	2	5	6	relaxed-tense	sighted	sighted_5
5	5	3	3	3	1	2	4	6	7	alive-dead	sighted	sighted_5
5	6	1	3	2	4	5	6	7	7	fast-slow	sighted	sighted_5
6	1	7	7	4	2	1	1	3	7	cold-hot	sighted	sighted_6
6	4	1	2	3	7	7	1	4	4	ripe-unripe	sighted	sighted_6
6	1	4	4	3	2	5	5	4	6	new-old	sighted	sighted_6
6	3	6	5	3	2	2	4	2	7	submissive-aggressive	sighted	sighted_6
6	4	6	4	4	7	1	2	4	4	selfless-jealous	sighted	sighted_6
6	1	3	4	6	7	5	5	4	7	active-passive	sighted	sighted_6
6	4	4	3	3	2	1	5	7	4	like-dislike	sighted	sighted_6
6	1	4	4	5	6	2	4	7	7	clean-dirty	sighted	sighted_6
6	1	4	4	3	3	5	4	6	6	fresh-stale	sighted	sighted_6
6	2	4	3	1	2	1	3	5	4	calm-angry	sighted	sighted_6
6	2	3	2	1	2	5	3	6	7	happy-sad	sighted	sighted_6
6	2	4	3	2	5	7	6	4	7	exciting-dull	sighted	sighted_6
6	1	4	4	3	5	5	4	2	7	soft-hard	sighted	sighted_6
6	1	3	3	2	4	4	5	6	7	light-heavy	sighted	sighted_6
6	4	7	5	5	1	1	3	4	4	relaxed-tense	sighted	sighted_6
6	1	4	4	3	5	6	5	6	7	alive-dead	sighted	sighted_6
6	1	3	3	2	5	5	6	6	7	fast-slow	sighted	sighted_6
7	1	7	6	6	2	2	2	3	7	cold-hot	sighted	sighted_7
7	4	2	4	3	5	5	3	7	7	ripe-unripe	sighted	sighted_7
7	4	4	4	4	1	5	5	7	6	new-old	sighted	sighted_7
7	4	7	6	5	1	2	3	4	4	submissive-aggressive	sighted	sighted_7
7	1	5	5	3	1	2	4	3	5	selfless-jealous	sighted	sighted_7
7	4	4	2	2	1	4	2	6	5	active-passive	sighted	sighted_7
7	4	5	3	2	3	4	2	6	6	like-dislike	sighted	sighted_7
7	1	4	4	2	2	2	4	7	7	clean-dirty	sighted	sighted_7
7	2	4	3	2	1	3	4	6	6	fresh-stale	sighted	sighted_7
7	4	7	3	3	1	1	6	4	4	calm-angry	sighted	sighted_7
7	4	4	3	1	5	7	2	4	4	happy-sad	sighted	sighted_7
7	3	3	3	2	4	5	2	7	5	exciting-dull	sighted	sighted_7
7	2	5	5	4	2	2	5	6	7	soft-hard	sighted	sighted_7
7	1	4	4	3	2	2	4	5	7	light-heavy	sighted	sighted_7
7	1	6	3	3	2	2	3	6	7	relaxed-tense	sighted	sighted_7
7	1	4	3	2	1	5	3	6	7	alive-dead	sighted	sighted_7
7	1	3	3	2	4	5	3	7	6	fast-slow	sighted	sighted_7
8	1	7	7	7	4	2	3	3	7	cold-hot	sighted	sighted_8
8	4	3	4	5	6	7	2	2	4	ripe-unripe	sighted	sighted_8
8	1	3	2	2	1	4	6	6	7	new-old	sighted	sighted_8
8	4	7	6	4	1	2	3	5	5	submissive-aggressive	sighted	sighted_8
8	1	4	4	2	7	5	3	4	5	selfless-jealous	sighted	sighted_8
8	4	3	2	1	6	7	4	4	4	active-passive	sighted	sighted_8
8	2	4	5	3	3	4	4	6	6	like-dislike	sighted	sighted_8
8	1	4	4	5	6	5	4	7	7	clean-dirty	sighted	sighted_8
8	1	4	4	4	1	2	4	7	7	fresh-stale	sighted	sighted_8
8	1	7	5	3	2	2	4	5	7	calm-angry	sighted	sighted_8
8	1	3	2	1	2	7	5	4	6	happy-sad	sighted	sighted_8
8	1	3	3	2	5	5	6	6	7	exciting-dull	sighted	sighted_8
8	1	4	2	2	1	1	6	4	7	soft-hard	sighted	sighted_8
8	1	4	3	2	3	5	5	4	7	light-heavy	sighted	sighted_8
8	2	5	5	2	1	3	3	4	7	relaxed-tense	sighted	sighted_8
8	1	3	2	2	4	4	5	6	7	alive-dead	sighted	sighted_8
8	1	2	3	4	5	6	5	4	4	fast-slow	sighted	sighted_8
9	1	7	6	4	3	1	3	3	6	cold-hot	sighted	sighted_9
9	4	2	2	1	1	4	6	6	7	ripe-unripe	sighted	sighted_9
9	1	5	5	6	1	3	4	7	2	new-old	sighted	sighted_9
9	2	7	4	1	3	2	6	5	7	submissive-aggressive	sighted	sighted_9
9	4	7	6	5	7	1	1	4	4	selfless-jealous	sighted	sighted_9
9	4	1	2	3	4	7	5	5	4	active-passive	sighted	sighted_9
9	5	2	2	1	3	1	4	6	7	like-dislike	sighted	sighted_9
9	1	5	4	4	3	2	5	7	6	clean-dirty	sighted	sighted_9
9	1	4	3	2	1	5	6	7	7	fresh-stale	sighted	sighted_9
9	1	7	6	2	1	1	3	4	7	calm-angry	sighted	sighted_9
9	4	5	2	3	6	7	7	4	5	happy-sad	sighted	sighted_9
9	5	1	2	3	4	6	5	7	6	exciting-dull	sighted	sighted_9
9	1	4	6	6	4	2	3	6	7	soft-hard	sighted	sighted_9
9	1	3	3	2	4	4	7	6	7	light-heavy	sighted	sighted_9
9	4	7	6	4	1	2	2	3	1	relaxed-tense	sighted	sighted_9
9	1	5	4	3	2	6	6	5	7	alive-dead	sighted	sighted_9
9	4	1	2	3	6	7	5	5	4	fast-slow	sighted	sighted_9
10	1	7	7	5	3	2	4	3	7	cold-hot	sighted	sighted_10
10	7	1	1	2	4	5	6	2	3	ripe-unripe	sighted	sighted_10
10	4	1	7	7	7	1	2	6	2	new-old	sighted	sighted_10
10	3	5	4	4	6	3	5	5	3	submissive-aggressive	sighted	sighted_10
10	1	4	3	1	5	1	7	6	6	selfless-jealous	sighted	sighted_10
10	6	1	4	4	5	3	2	5	1	active-passive	sighted	sighted_10
10	4	1	1	1	2	3	7	7	6	like-dislike	sighted	sighted_10
10	1	4	3	2	3	5	5	7	6	clean-dirty	sighted	sighted_10
10	2	1	4	4	7	4	4	6	6	fresh-stale	sighted	sighted_10
10	4	7	6	3	2	1	3	4	4	calm-angry	sighted	sighted_10
10	1	1	1	4	7	5	1	5	2	happy-sad	sighted	sighted_10
10	6	2	6	4	7	5	3	7	6	exciting-dull	sighted	sighted_10
10	1	7	4	1	3	6	6	5	7	soft-hard	sighted	sighted_10
10	1	5	2	1	2	4	6	5	7	light-heavy	sighted	sighted_10
10	1	5	2	2	2	4	7	5	4	relaxed-tense	sighted	sighted_10
10	7	1	5	5	5	3	1	6	2	alive-dead	sighted	sighted_10
10	1	1	5	6	4	2	1	2	2	fast-slow	sighted	sighted_10
11	1	7	7	5	2	1	5	5	3	cold-hot	sighted	sighted_11
11	7	3	2	5	6	6	5	4	7	ripe-unripe	sighted	sighted_11
11	1	7	6	3	4	5	6	7	2	new-old	sighted	sighted_11
11	7	7	6	1	2	4	3	5	7	submissive-aggressive	sighted	sighted_11
11	2	5	3	2	6	1	7	6	4	selfless-jealous	sighted	sighted_11
11	7	4	5	7	1	2	6	6	3	active-passive	sighted	sighted_11
11	5	5	3	2	4	3	4	6	7	like-dislike	sighted	sighted_11
11	1	4	3	2	4	2	5	7	6	clean-dirty	sighted	sighted_11
11	3	6	4	1	2	5	5	7	7	fresh-stale	sighted	sighted_11
11	2	5	4	2	1	2	7	3	6	calm-angry	sighted	sighted_11
11	5	1	2	1	1	2	4	7	6	happy-sad	sighted	sighted_11
11	6	5	1	6	2	3	4	7	7	exciting-dull	sighted	sighted_11
11	1	5	2	1	4	3	4	6	7	soft-hard	sighted	sighted_11
11	1	5	3	2	4	1	4	6	7	light-heavy	sighted	sighted_11
11	3	6	3	2	4	1	7	5	7	relaxed-tense	sighted	sighted_11
11	5	4	3	2	1	3	5	7	6	alive-dead	sighted	sighted_11
11	1	2	3	4	6	5	5	7	6	fast-slow	sighted	sighted_11
12	1	7	5	5	2	1	4	4	5	cold-hot	sighted	sighted_12
12	3	2	1	1	7	4	5	6	7	ripe-unripe	sighted	sighted_12
12	3	6	5	6	1	2	7	5	4	new-old	sighted	sighted_12
12	1	7	3	2	1	4	6	7	5	submissive-aggressive	sighted	sighted_12
12	1	6	4	2	7	1	5	3	7	selfless-jealous	sighted	sighted_12
12	5	2	3	1	4	5	7	5	5	active-passive	sighted	sighted_12
12	5	6	3	1	2	1	5	6	7	like-dislike	sighted	sighted_12
12	1	6	4	3	1	2	5	7	7	clean-dirty	sighted	sighted_12
12	1	5	4	2	1	3	6	7	7	fresh-stale	sighted	sighted_12
12	2	6	3	2	1	1	4	5	7	calm-angry	sighted	sighted_12
12	2	3	2	3	2	4	7	6	7	happy-sad	sighted	sighted_12
12	4	3	2	1	5	6	7	6	7	exciting-dull	sighted	sighted_12
12	1	5	4	2	1	3	7	6	7	soft-hard	sighted	sighted_12
12	1	5	4	1	2	3	6	6	7	light-heavy	sighted	sighted_12
12	2	7	6	3	1	1	5	4	7	relaxed-tense	sighted	sighted_12
12	1	6	3	2	4	6	6	5	7	alive-dead	sighted	sighted_12
12	4	1	1	2	5	6	3	7	4	fast-slow	sighted	sighted_12
13	1	7	7	5	1	1	1	2	7	cold-hot	sighted	sighted_13
13	4	1	2	3	6	2	5	7	7	ripe-unripe	sighted	sighted_13
13	1	5	5	2	3	4	6	7	7	new-old	sighted	sighted_13
13	1	7	5	1	3	2	5	4	6	submissive-aggressive	sighted	sighted_13
13	3	6	4	4	7	1	2	5	7	selfless-jealous	sighted	sighted_13
13	4	1	2	3	7	6	5	4	5	active-passive	sighted	sighted_13
13	3	3	2	1	4	5	5	4	7	like-dislike	sighted	sighted_13
13	1	5	3	2	7	4	5	7	6	clean-dirty	sighted	sighted_13
13	2	4	5	2	1	3	7	7	7	fresh-stale	sighted	sighted_13
13	1	7	6	3	2	1	4	5	7	calm-angry	sighted	sighted_13
13	3	4	2	1	1	7	5	6	6	happy-sad	sighted	sighted_13
13	5	1	4	3	1	2	2	6	7	exciting-dull	sighted	sighted_13
13	3	4	5	6	1	5	7	2	7	soft-hard	sighted	sighted_13
13	1	5	4	1	3	3	5	7	6	light-heavy	sighted	sighted_13
13	1	6	5	4	1	1	2	5	7	relaxed-tense	sighted	sighted_13
13	7	2	2	1	4	3	5	6	6	alive-dead	sighted	sighted_13
13	3	1	2	3	5	4	6	7	6	fast-slow	sighted	sighted_13
14	2	7	6	6	4	1	5	4	6	cold-hot	sighted	sighted_14
14	4	1	4	1	7	4	4	1	1	ripe-unripe	sighted	sighted_14
14	1	4	4	2	1	1	4	7	7	new-old	sighted	sighted_14
14	1	7	7	2	4	4	5	3	6	submissive-aggressive	sighted	sighted_14
14	1	7	6	1	4	2	4	4	4	selfless-jealous	sighted	sighted_14
14	7	1	2	7	4	7	2	4	4	active-passive	sighted	sighted_14
14	1	7	7	1	1	1	2	4	4	like-dislike	sighted	sighted_14
14	1	4	4	5	1	2	4	6	7	clean-dirty	sighted	sighted_14
14	1	4	4	3	1	7	4	7	7	fresh-stale	sighted	sighted_14
14	1	7	6	2	2	1	3	4	7	calm-angry	sighted	sighted_14
14	1	4	4	1	4	7	4	4	7	happy-sad	sighted	sighted_14
14	1	1	3	3	2	4	3	7	6	exciting-dull	sighted	sighted_14
14	1	6	6	1	4	4	7	5	7	soft-hard	sighted	sighted_14
14	1	6	5	1	2	3	5	3	7	light-heavy	sighted	sighted_14
14	1	7	6	2	4	1	3	5	6	relaxed-tense	sighted	sighted_14
14	7	1	1	1	1	1	1	6	7	alive-dead	sighted	sighted_14
14	7	1	2	7	4	4	4	4	4	fast-slow	sighted	sighted_14
15	1	7	7	7	1	1	1	2	7	cold-hot	sighted	sighted_15
15	1	1	3	3	7	6	5	2	4	ripe-unripe	sighted	sighted_15
15	1	5	6	1	2	3	4	7	7	new-old	sighted	sighted_15
15	1	7	6	4	1	2	3	3	5	submissive-aggressive	sighted	sighted_15
15	1	5	5	2	7	2	3	4	6	selfless-jealous	sighted	sighted_15
15	4	3	2	1	3	7	5	6	4	active-passive	sighted	sighted_15
15	3	2	6	3	5	4	2	7	1	like-dislike	sighted	sighted_15
15	1	5	4	3	2	2	4	7	6	clean-dirty	sighted	sighted_15
15	2	5	4	2	1	3	4	7	7	fresh-stale	sighted	sighted_15
15	1	7	6	4	1	2	3	3	5	calm-angry	sighted	sighted_15
15	4	3	2	1	4	7	5	6	7	happy-sad	sighted	sighted_15
15	6	3	2	1	3	4	5	7	6	exciting-dull	sighted	sighted_15
15	1	6	5	2	1	2	4	3	7	soft-hard	sighted	sighted_15
15	1	5	4	2	3	3	4	6	7	light-heavy	sighted	sighted_15
15	1	5	5	3	2	2	5	4	7	relaxed-tense	sighted	sighted_15
15	4	5	4	1	1	2	3	6	7	alive-dead	sighted	sighted_15
15	4	1	2	3	5	6	5	7	4	fast-slow	sighted	sighted_15
16	1	7	7	6	2	1	3	4	7	cold-hot	sighted	sighted_16
16	7	2	1	2	6	4	4	3	4	ripe-unripe	sighted	sighted_16
16	1	4	3	4	5	5	4	6	6	new-old	sighted	sighted_16
16	4	6	6	6	4	5	5	3	4	submissive-aggressive	sighted	sighted_16
16	4	5	5	5	7	4	6	4	4	selfless-jealous	sighted	sighted_16
16	7	3	3	3	3	4	3	4	7	active-passive	sighted	sighted_16
16	5	6	6	6	3	4	5	4	5	like-dislike	sighted	sighted_16
16	1	4	4	3	1	4	5	7	6	clean-dirty	sighted	sighted_16
16	2	4	3	3	1	4	4	7	7	fresh-stale	sighted	sighted_16
16	1	6	6	6	1	3	5	4	4	calm-angry	sighted	sighted_16
16	4	4	3	1	1	4	5	7	7	happy-sad	sighted	sighted_16
16	5	6	6	6	3	3	2	5	5	exciting-dull	sighted	sighted_16
16	1	4	4	2	3	5	6	5	7	soft-hard	sighted	sighted_16
16	1	5	4	4	6	2	4	6	5	light-heavy	sighted	sighted_16
16	2	6	6	6	2	4	5	3	4	relaxed-tense	sighted	sighted_16
16	5	2	3	3	2	6	4	6	7	alive-dead	sighted	sighted_16
16	4	2	2	3	5	5	5	6	4	fast-slow	sighted	sighted_16
17	1	7	6	5	1	1	2	3	7	cold-hot	sighted	sighted_17
17	6	1	2	6	7	5	4	3	3	ripe-unripe	sighted	sighted_17
17	1	3	5	2	4	4	3	7	6	new-old	sighted	sighted_17
17	4	7	6	5	3	2	2	5	1	submissive-aggressive	sighted	sighted_17
17	4	5	5	6	7	2	1	3	3	selfless-jealous	sighted	sighted_17
17	1	2	6	7	5	3	3	4	2	active-passive	sighted	sighted_17
17	5	3	2	1	4	4	4	7	6	like-dislike	sighted	sighted_17
17	1	5	3	2	4	4	5	7	6	clean-dirty	sighted	sighted_17
17	1	4	3	2	5	6	5	7	7	fresh-stale	sighted	sighted_17
17	2	7	6	5	4	3	3	6	1	calm-angry	sighted	sighted_17
17	2	3	4	1	2	3	5	6	7	happy-sad	sighted	sighted_17
17	2	4	2	1	5	3	4	7	6	exciting-dull	sighted	sighted_17
17	3	6	5	1	5	2	4	7	6	soft-hard	sighted	sighted_17
17	1	6	3	2	5	4	5	7	6	light-heavy	sighted	sighted_17
17	2	4	5	1	2	2	7	6	3	relaxed-tense	sighted	sighted_17
17	5	1	1	4	3	2	3	6	7	alive-dead	sighted	sighted_17
17	5	1	5	4	3	2	3	6	7	fast-slow	sighted	sighted_17
18	1	7	5	5	3	2	3	3	7	cold-hot	sighted	sighted_18
18	7	2	3	3	1	2	2	5	6	ripe-unripe	sighted	sighted_18
18	1	1	1	2	3	4	3	7	4	new-old	sighted	sighted_18
18	1	6	4	2	4	2	5	3	6	submissive-aggressive	sighted	sighted_18
18	1	7	2	1	4	1	3	2	7	selfless-jealous	sighted	sighted_18
18	1	1	1	4	6	5	4	7	6	active-passive	sighted	sighted_18
18	3	1	1	2	3	4	2	5	4	like-dislike	sighted	sighted_18
18	1	2	3	1	1	4	5	5	4	clean-dirty	sighted	sighted_18
18	1	4	1	1	1	4	2	5	5	fresh-stale	sighted	sighted_18
18	1	6	4	2	2	1	3	5	6	calm-angry	sighted	sighted_18
18	4	2	1	1	5	7	2	6	7	happy-sad	sighted	sighted_18
18	6	1	2	3	5	6	2	7	1	exciting-dull	sighted	sighted_18
18	1	7	4	1	2	4	5	5	7	soft-hard	sighted	sighted_18
18	1	5	3	1	2	4	3	6	7	light-heavy	sighted	sighted_18
18	1	6	4	1	2	2	3	5	6	relaxed-tense	sighted	sighted_18
18	5	1	1	3	3	4	4	7	2	alive-dead	sighted	sighted_18
18	1	1	2	3	5	5	4	7	2	fast-slow	sighted	sighted_18
19	1	7	7	7	2	1	1	2	7	cold-hot	sighted	sighted_19
19	6	1	2	4	7	5	3	3	7	ripe-unripe	sighted	sighted_19
19	5	5	6	2	1	4	3	7	7	new-old	sighted	sighted_19
19	1	5	5	2	4	1	3	6	7	submissive-aggressive	sighted	sighted_19
19	1	6	5	1	7	7	3	7	7	selfless-jealous	sighted	sighted_19
19	6	2	1	3	7	7	4	5	5	active-passive	sighted	sighted_19
19	5	2	1	1	3	4	1	7	7	like-dislike	sighted	sighted_19
19	1	5	2	1	1	3	4	6	7	clean-dirty	sighted	sighted_19
19	4	5	2	1	1	4	3	7	7	fresh-stale	sighted	sighted_19
19	1	6	5	4	2	1	3	1	7	calm-angry	sighted	sighted_19
19	7	4	2	1	7	4	3	7	7	happy-sad	sighted	sighted_19
19	6	3	2	1	5	4	3	7	7	exciting-dull	sighted	sighted_19
19	6	5	4	3	2	1	1	6	7	soft-hard	sighted	sighted_19
19	1	6	5	4	2	3	1	7	7	light-heavy	sighted	sighted_19
19	3	7	6	2	1	1	6	6	5	relaxed-tense	sighted	sighted_19
19	4	2	1	1	3	5	3	7	7	alive-dead	sighted	sighted_19
19	5	1	2	1	4	7	2	5	3	fast-slow	sighted	sighted_19
20	1	7	6	6	2	1	4	4	7	cold-hot	sighted	sighted_20
20	6	1	1	2	1	5	2	7	7	ripe-unripe	sighted	sighted_20
20	1	3	2	1	6	7	4	7	7	new-old	sighted	sighted_20
20	1	7	2	1	4	4	5	3	6	submissive-aggressive	sighted	sighted_20
20	1	7	7	1	2	3	6	5	4	selfless-jealous	sighted	sighted_20
20	6	3	4	5	1	1	1	2	7	active-passive	sighted	sighted_20
20	1	7	3	2	1	1	7	2	6	like-dislike	sighted	sighted_20
20	1	5	1	2	4	3	6	7	7	clean-dirty	sighted	sighted_20
20	1	4	3	2	1	5	6	7	7	fresh-stale	sighted	sighted_20
20	1	7	3	2	1	1	4	5	7	calm-angry	sighted	sighted_20
20	1	3	2	1	4	7	6	3	5	happy-sad	sighted	sighted_20
20	1	3	2	1	4	5	6	6	7	exciting-dull	sighted	sighted_20
20	6	3	4	5	1	1	2	7	7	soft-hard	sighted	sighted_20
20	1	3	2	1	5	4	6	7	7	light-heavy	sighted	sighted_20
20	1	5	4	1	2	2	6	6	7	relaxed-tense	sighted	sighted_20
20	1	4	3	3	1	1	6	5	7	alive-dead	sighted	sighted_20
20	6	3	2	1	1	5	4	7	7	fast-slow	sighted	sighted_20
1	1	6	6	4	3	2	3	5	6	cold-hot	blind	blind_1
1	4	2	3	3	6	4	5	4	4	ripe-unripe	blind	blind_1
1	1	5	3	3	2	4	3	6	6	new-old	blind	blind_1
1	3	6	4	2	2	2	4	3	6	submissive-aggressive	blind	blind_1
1	1	6	6	2	6	3	5	4	7	selfless-jealous	blind	blind_1
1	4	3	2	3	5	4	3	5	4	active-passive	blind	blind_1
1	4	4	5	4	5	3	2	6	6	like-dislike	blind	blind_1
1	1	5	4	3	7	2	4	7	7	clean-dirty	blind	blind_1
1	2	2	2	6	2	2	7	7	7	fresh-stale	blind	blind_1
1	3	4	2	7	1	2	5	4	7	calm-angry	blind	blind_1
1	4	4	2	3	6	2	3	7	7	happy-sad	blind	blind_1
1	6	7	3	4	7	4	6	7	7	exciting-dull	blind	blind_1
1	1	5	7	4	5	7	7	7	7	soft-hard	blind	blind_1
1	1	7	2	2	3	3	2	1	7	light-heavy	blind	blind_1
1	2	3	4	3	6	3	6	5	7	relaxed-tense	blind	blind_1
1	6	3	3	7	4	5	6	3	7	alive-dead	blind	blind_1
1	2	3	3	1	5	5	6	7	1	fast-slow	blind	blind_1
2	1	7	6	6	1	1	3	3	6	cold-hot	blind	blind_2
2	6	2	3	3	6	5	5	5	6	ripe-unripe	blind	blind_2
2	3	5	5	3	2	3	5	7	6	new-old	blind	blind_2
2	3	6	5	2	4	3	3	3	7	submissive-aggressive	blind	blind_2
2	3	5	4	3	7	2	3	5	6	selfless-jealous	blind	blind_2
2	4	2	3	3	3	6	4	4	6	active-passive	blind	blind_2
2	2	5	4	3	5	4	3	6	4	like-dislike	blind	blind_2
2	1	6	5	5	7	3	7	7	7	clean-dirty	blind	blind_2
2	1	4	6	7	6	6	7	5	6	fresh-stale	blind	blind_2
2	4	5	3	2	1	4	2	7	5	calm-angry	blind	blind_2
2	3	6	5	2	5	4	4	5	6	happy-sad	blind	blind_2
2	5	5	5	5	5	6	3	5	7	exciting-dull	blind	blind_2
2	4	6	6	6	6	6	5	6	7	soft-hard	blind	blind_2
2	4	4	5	5	6	7	5	4	6	light-heavy	blind	blind_2
2	4	5	6	7	3	3	3	6	1	relaxed-tense	blind	blind_2
2	5	5	5	5	6	7	6	5	6	alive-dead	blind	blind_2
2	3	6	5	1	4	5	2	3	2	fast-slow	blind	blind_2
3	1	7	7	6	3	1	4	6	7	cold-hot	blind	blind_3
3	6	1	3	2	7	4	3	5	5	ripe-unripe	blind	blind_3
3	1	5	3	3	2	3	4	6	5	new-old	blind	blind_3
3	1	7	3	2	2	2	4	5	5	submissive-aggressive	blind	blind_3
3	2	5	4	2	5	4	3	3	4	selfless-jealous	blind	blind_3
3	3	2	3	3	4	3	3	5	4	active-passive	blind	blind_3
3	3	4	5	3	2	3	4	5	6	like-dislike	blind	blind_3
3	1	4	6	2	6	1	3	7	7	clean-dirty	blind	blind_3
3	4	3	5	5	5	4	6	6	4	fresh-stale	blind	blind_3
